T1-T3, 3.13
T1-T2-T3-T5, 1.24
T1-T4-T5, -0.82
T1-T2-T4-T5, -0.02
T1-T2, 0.77
T1-T2-T3, 3.83
T1-T2-T5, 0.7
T1-T2-T3-T4-T5, 0.73
T1-T3-T4-T5, -0.88
T1-T3-T5, 0.23
T1-T2-T3-T4, 2.03
T1-T5, -4.68
T1-T3-T4, 0.28
T1-T2-T4, 1.11
T1-T4, -1.33
