T2-T5,0.2582317073170732,0.3517467533976255
T3-T4-T5,0.26371951219512196,0.360053721480513
T2-T3-T4-T5,0.27286585365853655,0.3692563336007042
T4-T5,0.24908536585365854,0.33245426796264976
T2-T3-T5,0.27774390243902436,0.3927568410597181
T2-T3,0.3067073170731707,0.4079204464266384
T3-T5,0.26371951219512196,0.3578345453911791
T3-T4,0.2899390243902439,0.4046894216181764
T2-T4,0.26615853658536587,0.3594107838472786
T2-T3-T4,0.29085365853658535,0.40712905987013065
T2-T4-T5,0.26158536585365855,0.3596014110106461
