T2-T5, -3.49
T3-T4-T5, -1.82
T2-T3-T4-T5, -0.84
T4-T5, -6.57
T2-T3-T5, 0.49
T2-T3, 0.37
T3-T5, -3.65
T3-T4, -1.61
T2-T4, -2.02
T2-T3-T4, 0.34
T2-T4-T5, -5.71
