T2-T5,0.14847560975609758,0.19577865123625146
T3-T4-T5,0.1722560975609756,0.20887882317033565
T2-T3-T4-T5,0.16920731707317074,0.20495693991125538
T4-T5,0.16341463414634147,0.20824202415420418
T2-T3-T5,0.17042682926829267,0.20523106546854944
T2-T3,0.18323170731707317,0.21529298497319338
T3-T5,0.1676829268292683,0.2139783638169578
T3-T4,0.19298780487804879,0.21883513205815552
T2-T4,0.1826219512195122,0.22271704829943145
T2-T3-T4,0.1847560975609756,0.22406173547814412
T2-T4-T5,0.16737804878048781,0.20829146312420493
