T2-T5, -2.62
T3-T4-T5, -1.53
T2-T3-T4-T5, -0.91
T4-T5, -4.78
T2-T3-T5, 0.06
T2-T3, 2.68
T3-T5, -2.11
T3-T4, 0.1
T2-T4, -1.22
T2-T3-T4, 1.91
T2-T4-T5, -3.47
