T2-T5, -2.38
T3-T4-T5, -1.56
T2-T3-T4-T5, -0.82
T4-T5, -3.87
T2-T3-T5, -0.18
T2-T3, 3.29
T3-T5, -1.83
T3-T4, -0.76
T2-T4, -1.46
T2-T3-T4, 0.46
T2-T4-T5, -2.78
