T1-T3, 1.49
T1-T2-T3-T5, -0.61
T1-T4-T5, -2.84
T1-T2-T4-T5, -1.98
T1-T2, 0.27
T1-T2-T3, 2.29
T1-T2-T5, -2.17
T1-T2-T3-T4-T5, -1.34
T1-T3-T4-T5, -0.76
T1-T3-T5, -0.67
T1-T2-T3-T4, 1.64
T1-T5, -2.84
T1-T3-T4, -0.15
T1-T2-T4, 0.33
T1-T4, -1.53
