T1-T4-T5,0.25426829268292683,0.3512464231004215
T1-T2-T4-T5,0.2573170731707317,0.3545831575356607
T4-T1-T2-T5,0.25731707317073166,0.3576885717167375
T5-T2-T4-T1,0.27317073170731704,0.38458017007533735
T4-T5-T2-T1,0.2902439024390244,0.4187349735894249
T1-T4-T5-T2,0.2716463414634146,0.3814913895664103
T2-T5-T1-T4,0.26524390243902446,0.36607035832098134
T1-T2-T5,0.25365853658536586,0.3505269837766251
T5-T2-T1-T4,0.26524390243902446,0.36607035832098134
T4-T1-T5-T2,0.2716463414634146,0.3814913895664103
T5-T1-T2-T4,0.26432926829268294,0.3569948089741566
T2-T1-T4-T5,0.2573170731707317,0.3545831575356607
T5-T1-T4,0.25945121951219513,0.3705769943640894
T1-T5-T2-T4,0.26432926829268294,0.3569948089741566
T4-T2-T1,0.28780487804878047,0.40750665082859444
T2-T5-T4-T1,0.27317073170731704,0.38458017007533735
T4-T1-T5,0.25426829268292683,0.3512464231004215
T2-T4-T1,0.28780487804878047,0.40750665082859444
T2-T1-T4,0.27499999999999997,0.3850240646991761
T5-T4-T2-T1,0.2902439024390244,0.4187349735894249
T4-T2-T5-T1,0.27134146341463417,0.37258574129940136
T2-T1-T5-T4,0.25670731707317074,0.36313923466098197
T4-T5-T1,0.2646341463414634,0.37191049341808236
T2-T1-T5,0.25365853658536586,0.3505269837766251
T1-T5-T2,0.2759146341463415,0.39737245405806154
T4-T2-T1-T5,0.2554878048780488,0.3522117371415114
T4-T5-T1-T2,0.2826219512195122,0.402327803209401
T5-T4-T1-T2,0.2826219512195122,0.402327803209401
T1-T4-T2,0.2878048780487805,0.3921290519493343
T4-T1-T2,0.2878048780487805,0.3921290519493343
T5-T2-T1,0.2740853658536585,0.39891245487126326
T5-T4-T1,0.2646341463414634,0.37191049341808236
T1-T2-T5-T4,0.25670731707317074,0.36313923466098197
T5-T1-T2,0.2759146341463415,0.39737245405806154
T1-T2-T4,0.27499999999999997,0.3850240646991761
T1-T5-T4-T2,0.273780487804878,0.3767559415212893
T1-T5-T4,0.25945121951219513,0.3705769943640894
T1-T4-T2-T5,0.25731707317073166,0.3576885717167375
T2-T4-T5-T1,0.27134146341463417,0.37258574129940136
T2-T4-T1-T5,0.2554878048780488,0.3522117371415114
T2-T5-T1,0.2740853658536585,0.39891245487126326
T5-T1-T4-T2,0.273780487804878,0.3767559415212893
