T1-T3, 1.52
T1-T2-T3-T5, 0.49
T1-T4-T5, -2.5
T1-T2-T4-T5, -1.37
T1-T2, -0.25
T1-T2-T3, 2.16
T1-T2-T5, -1.28
T1-T2-T3-T4-T5, -0.86
T1-T3-T4-T5, 0.03
T1-T3-T5, -0.61
T1-T2-T3-T4, 1.55
T1-T5, -3.42
T1-T3-T4, 0.61
T1-T2-T4, -0.46
T1-T4, -1.31
