T2-T5, -2.84
T3-T4-T5, -2.29
T2-T3-T4-T5, -1.37
T4-T5, -3.75
T2-T3-T5, -0.89
T2-T3, 2.01
T3-T5, -2.29
T3-T4, 0.33
T2-T4, -2.04
T2-T3-T4, 0.43
T2-T4-T5, -2.5
